sequence,camera,subset,n_frames,frame_hash_scene,frame_hash_fusion,scene_prediction_hash_scene,scene_prediction_hash_fusion,grid_hash_scene,grid_hash_fusion,f_scene_scene,f_scene_fusion,same_frames,same_scene,same_grid,same_scene_nuisance,C3_flat_hand_reproduces_S0,only_hand_term_differs
p44-dog-0004,brics-odroid-026_cam0,N8,8,c81d5fb1b876804df6c1afd9c81c019629400da3cc97828715531daa0589d501,c81d5fb1b876804df6c1afd9c81c019629400da3cc97828715531daa0589d501,40b704d121badbc7649a8bc893dc68e94b79ed25fca5d45fe6726c7d8be2c2be,40b704d121badbc7649a8bc893dc68e94b79ed25fca5d45fe6726c7d8be2c2be,c2a6788c8e011369b2dd8b3404712a0a6209516b5248e45523e7eeff46e3e162,c2a6788c8e011369b2dd8b3404712a0a6209516b5248e45523e7eeff46e3e162,885.7822265625,885.7822265625,1,1,1,1,1,1
p44-dog-0004,brics-odroid-026_cam1,ALL_COMMON,19,0371ca3607108d0a1989d28cf897c1a40021358f489cc99d74484648dd41a3b4,0371ca3607108d0a1989d28cf897c1a40021358f489cc99d74484648dd41a3b4,82dfca356aa1a148ca547c3ba887c33bf1951af18f2fa0fe1043eb7889c970e1,82dfca356aa1a148ca547c3ba887c33bf1951af18f2fa0fe1043eb7889c970e1,6aa619836f38b2d8521402f94ea7055fd5a1d1328b624e501f7aa9dba592ea7c,6aa619836f38b2d8521402f94ea7055fd5a1d1328b624e501f7aa9dba592ea7c,895.3971557617188,895.3971557617188,1,1,1,1,1,1
p44-dog-0004,brics-odroid-026_cam1,N16,16,c2759b5ad1e9e8225cdf2c5eef5470437fb9d841994c3558d539fe3d4856bfa7,c2759b5ad1e9e8225cdf2c5eef5470437fb9d841994c3558d539fe3d4856bfa7,de9a09ab6940dd03b9e46e3fd978a0e30b8e15f761a3f47d00a37f265c4ce79c,de9a09ab6940dd03b9e46e3fd978a0e30b8e15f761a3f47d00a37f265c4ce79c,6aa619836f38b2d8521402f94ea7055fd5a1d1328b624e501f7aa9dba592ea7c,6aa619836f38b2d8521402f94ea7055fd5a1d1328b624e501f7aa9dba592ea7c,896.9918823242188,896.9918823242188,1,1,1,1,1,1
p44-dog-0004,brics-odroid-026_cam1,N8,8,a99aebeba06cc0af6091789ec0528c1e6940a08189af28b714391e7f405d7f6e,a99aebeba06cc0af6091789ec0528c1e6940a08189af28b714391e7f405d7f6e,2c6aa85e8de433c058e250612010339b4fd7d40fc6ba88ed65ff141f78b3360d,2c6aa85e8de433c058e250612010339b4fd7d40fc6ba88ed65ff141f78b3360d,6aa619836f38b2d8521402f94ea7055fd5a1d1328b624e501f7aa9dba592ea7c,6aa619836f38b2d8521402f94ea7055fd5a1d1328b624e501f7aa9dba592ea7c,896.9918823242188,896.9918823242188,1,1,1,1,1,1
p44-dog-0004,brics-odroid-027_cam0,ALL_COMMON,6,cc0df90cfa78bd3fa0454604f4ac893dee1fdb4af71d239d0da719e9702d6f4f,cc0df90cfa78bd3fa0454604f4ac893dee1fdb4af71d239d0da719e9702d6f4f,64ddebbb8fc2a279012240a63947ac223c0647d77752128eaf946071f95a9e04,64ddebbb8fc2a279012240a63947ac223c0647d77752128eaf946071f95a9e04,72e232c4d8cf7fdd3370a1a7aacae404c8db85b696568b839bf92d009f282e2d,72e232c4d8cf7fdd3370a1a7aacae404c8db85b696568b839bf92d009f282e2d,901.2558898925781,901.2558898925781,1,1,1,1,1,1
p44-dog-0004,brics-odroid-029_cam0,ALL_COMMON,18,e301123191d2ea8ee7848ade7bab41054869a8b7653215ec7cfe17792ca0b4e0,e301123191d2ea8ee7848ade7bab41054869a8b7653215ec7cfe17792ca0b4e0,cafb04003cea56ff43b71e0421b6780e4cc30eefd6740465753c0085e07cb05f,cafb04003cea56ff43b71e0421b6780e4cc30eefd6740465753c0085e07cb05f,ace7deecff272f85884d29fd52770f285b1191c8bd94671a120f934864ecfdf3,ace7deecff272f85884d29fd52770f285b1191c8bd94671a120f934864ecfdf3,825.6123352050781,825.6123352050781,1,1,1,1,1,1
p44-dog-0004,brics-odroid-029_cam0,N16,16,d6b9120c749d75c9fd2df07852a31031e97aa820d512d91fb85a53686078a3bb,d6b9120c749d75c9fd2df07852a31031e97aa820d512d91fb85a53686078a3bb,07c69581ab33dc6e6f314b37d56ae9f99ad144cc6f9a883915de5ba0db459efd,07c69581ab33dc6e6f314b37d56ae9f99ad144cc6f9a883915de5ba0db459efd,ace7deecff272f85884d29fd52770f285b1191c8bd94671a120f934864ecfdf3,ace7deecff272f85884d29fd52770f285b1191c8bd94671a120f934864ecfdf3,826.7654724121094,826.7654724121094,1,1,1,1,1,1
p44-dog-0004,brics-odroid-029_cam0,N8,8,0c702177f4083e2ea46be95f467a0056cb04441d2a6f89b885d5d948b00e3331,0c702177f4083e2ea46be95f467a0056cb04441d2a6f89b885d5d948b00e3331,f535dd91faa78119718049f69aabd6fcb0515ad11d2d7aadfc8851dc2772865c,f535dd91faa78119718049f69aabd6fcb0515ad11d2d7aadfc8851dc2772865c,ace7deecff272f85884d29fd52770f285b1191c8bd94671a120f934864ecfdf3,ace7deecff272f85884d29fd52770f285b1191c8bd94671a120f934864ecfdf3,828.4336853027344,828.4336853027344,1,1,1,1,1,1
p44-dog-0004,brics-odroid-029_cam1,ALL_COMMON,19,46754d08a82988dcb6bca5816e02d5a92ca6f2d5e287c7f9c1642446730a89b1,46754d08a82988dcb6bca5816e02d5a92ca6f2d5e287c7f9c1642446730a89b1,c4870fa949159c51abb5e3e2fa6ee83618920fb364d60b5ffe8542113e56240a,c4870fa949159c51abb5e3e2fa6ee83618920fb364d60b5ffe8542113e56240a,db50edbe17aad422c8fd913877baaa4c6dbe4b36682924322f6100383d0c9f85,db50edbe17aad422c8fd913877baaa4c6dbe4b36682924322f6100383d0c9f85,793.1149291992188,793.1149291992188,1,1,1,1,1,1
p44-dog-0004,brics-odroid-029_cam1,N16,16,add42877ed26f1436d4ef3f46569fa01e10b32f0936b8be9c5fc7ba9ceef73be,add42877ed26f1436d4ef3f46569fa01e10b32f0936b8be9c5fc7ba9ceef73be,ec7f232d8cbf86ba9eb341a3caf2bb5c0d71b45bd6e4ba417c1e5b9b38899b24,ec7f232d8cbf86ba9eb341a3caf2bb5c0d71b45bd6e4ba417c1e5b9b38899b24,db50edbe17aad422c8fd913877baaa4c6dbe4b36682924322f6100383d0c9f85,db50edbe17aad422c8fd913877baaa4c6dbe4b36682924322f6100383d0c9f85,793.1208801269531,793.1208801269531,1,1,1,1,1,1
p44-dog-0004,brics-odroid-029_cam1,N8,8,4e8036fde686f190976108324adc9935f5f29b120a4990d2682d50c6b6f4b51f,4e8036fde686f190976108324adc9935f5f29b120a4990d2682d50c6b6f4b51f,238b13efa50f592a4a291fac9edd7b28feaccd3135c8a9d0628f3b38919c3135,238b13efa50f592a4a291fac9edd7b28feaccd3135c8a9d0628f3b38919c3135,db50edbe17aad422c8fd913877baaa4c6dbe4b36682924322f6100383d0c9f85,db50edbe17aad422c8fd913877baaa4c6dbe4b36682924322f6100383d0c9f85,784.58251953125,784.58251953125,1,1,1,1,1,1
p44-dog-0004,brics-odroid-030_cam0,ALL_COMMON,12,db62b52940a414a34604bfb6810aa61494b12576ccdbcbb158901765488c5bf2,db62b52940a414a34604bfb6810aa61494b12576ccdbcbb158901765488c5bf2,17b646ef60452df2e099970c6edd3e34f1216e93ff036997f431bf75546e97bf,17b646ef60452df2e099970c6edd3e34f1216e93ff036997f431bf75546e97bf,468877ec5a62a4d347975a987ec4bbe35a44dbd130a80b73e0f41c7489b4c071,468877ec5a62a4d347975a987ec4bbe35a44dbd130a80b73e0f41c7489b4c071,776.0543518066406,776.0543518066406,1,1,1,1,1,1
p44-dog-0004,brics-odroid-030_cam0,N8,8,65cbda0b7ade7a64e3b2e64cf2733f1005282748b66ac7e4525f8026678af4be,65cbda0b7ade7a64e3b2e64cf2733f1005282748b66ac7e4525f8026678af4be,979be68ebdabc36708d0dbdd9c7bf91fd8e33048f3e0e28f9f780bbddc83bfce,979be68ebdabc36708d0dbdd9c7bf91fd8e33048f3e0e28f9f780bbddc83bfce,468877ec5a62a4d347975a987ec4bbe35a44dbd130a80b73e0f41c7489b4c071,468877ec5a62a4d347975a987ec4bbe35a44dbd130a80b73e0f41c7489b4c071,774.8166198730469,774.8166198730469,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,ALL_COMMON,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,b287ee23b89508184c914611e93cbaf6e42a5a87fab72739e8ad36b9eec9aaa3,b287ee23b89508184c914611e93cbaf6e42a5a87fab72739e8ad36b9eec9aaa3,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,885.4076538085938,885.4076538085938,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,DIVERSE16,16,5ce7f72182080627a66aeaea4d70499fac24d830831e4ccd4b3eb266889044a3,5ce7f72182080627a66aeaea4d70499fac24d830831e4ccd4b3eb266889044a3,7ab56f70ba6f47a7aa22d9054d65a023e2dbbc81abe082c416495aa030c05719,7ab56f70ba6f47a7aa22d9054d65a023e2dbbc81abe082c416495aa030c05719,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,884.858154296875,884.858154296875,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,DIVERSE32,32,0976b9a7d30627402139401cf8f0d63d63c487e4716030bd13a21553a09caacc,0976b9a7d30627402139401cf8f0d63d63c487e4716030bd13a21553a09caacc,a1b59cd4aea24fa2684a1154bc13b209322da3dcfb721259da3f9f0f1015295f,a1b59cd4aea24fa2684a1154bc13b209322da3dcfb721259da3f9f0f1015295f,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,885.4076538085938,885.4076538085938,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,LOW16,16,8ebbc015fbadb567f65b635df02944b1ccaafe5a9c60f0470a740ef427517c23,8ebbc015fbadb567f65b635df02944b1ccaafe5a9c60f0470a740ef427517c23,ecec5d7477aef50a04386545a8f1a3612be04994bcb8a0ca8c9560d1b98a4d48,ecec5d7477aef50a04386545a8f1a3612be04994bcb8a0ca8c9560d1b98a4d48,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,886.767333984375,886.767333984375,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,LOW32,32,f18952ffc08da29f229ab512bf85cd530a1a6fab158a7c205d30235cfb66735e,f18952ffc08da29f229ab512bf85cd530a1a6fab158a7c205d30235cfb66735e,cc33bf522695fdd67c3f8ac6c8999ee5214d9c21183c8db280032604dc1a8605,cc33bf522695fdd67c3f8ac6c8999ee5214d9c21183c8db280032604dc1a8605,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,885.3819274902344,885.3819274902344,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,N16,16,9941755dd5c7fcc870908c351fecb058e99b93f7c46842b9ebf09cea52729258,9941755dd5c7fcc870908c351fecb058e99b93f7c46842b9ebf09cea52729258,af8bb219bf6c667a51c7254663366bb49d8cdbc0a280ea117cecbb42e7f5d15a,af8bb219bf6c667a51c7254663366bb49d8cdbc0a280ea117cecbb42e7f5d15a,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,887.1742858886719,887.1742858886719,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,N32,32,54c68d21143155e478cc323644b8301ab23f6737c9e1e04de038504374c4cb7e,54c68d21143155e478cc323644b8301ab23f6737c9e1e04de038504374c4cb7e,8f21a650094a2a51efe1c01232c6b1d3949fe3cc0be698cffac24b9e45600b27,8f21a650094a2a51efe1c01232c6b1d3949fe3cc0be698cffac24b9e45600b27,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,884.9083862304688,884.9083862304688,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,N64,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,b287ee23b89508184c914611e93cbaf6e42a5a87fab72739e8ad36b9eec9aaa3,b287ee23b89508184c914611e93cbaf6e42a5a87fab72739e8ad36b9eec9aaa3,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,885.4076538085938,885.4076538085938,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-002_cam0,N8,8,b1e82838fe253202af4ffcda714481c33d3c7a93d83c315e597aff5019ae3ce2,b1e82838fe253202af4ffcda714481c33d3c7a93d83c315e597aff5019ae3ce2,8efa0374f54a03d0c580d2f9fc91d2a26d411d76e8c0e0d0d81532e9eb96d7e7,8efa0374f54a03d0c580d2f9fc91d2a26d411d76e8c0e0d0d81532e9eb96d7e7,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,4df7781448cd0c028a0c081b6fc81f169fdba5c005e890f423a5bdcab8b5a67b,888.2850036621094,888.2850036621094,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,ALL_COMMON,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,141535eb859fd587157031dbbfe7088697cde6b4f914cf2ac86cf3a1ca2bdf86,141535eb859fd587157031dbbfe7088697cde6b4f914cf2ac86cf3a1ca2bdf86,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,875.3183288574219,875.3183288574219,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,DIVERSE16,16,fe0a6b13f1f77e27c70047988af5ef82139fff37a6b670296137fc92794b0ebe,fe0a6b13f1f77e27c70047988af5ef82139fff37a6b670296137fc92794b0ebe,c5a45b242b221d55de13a725415427b976ad80a3f4feff8976db964dddde3c34,c5a45b242b221d55de13a725415427b976ad80a3f4feff8976db964dddde3c34,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,873.74169921875,873.74169921875,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,DIVERSE32,32,56b786343d630bfc8d6c0652c9da25642efbb2a93ad4388f89c9c776f2d0cd65,56b786343d630bfc8d6c0652c9da25642efbb2a93ad4388f89c9c776f2d0cd65,f0d7d3904a10ffdcc658fdc8fa1ed7be32ae68348af2aa9af0e1bc744016935b,f0d7d3904a10ffdcc658fdc8fa1ed7be32ae68348af2aa9af0e1bc744016935b,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,875.2218627929688,875.2218627929688,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,LOW16,16,ae6eae701d694e3f237c99c9f2d439218c04e9f4af2458cb803f1e55e6621644,ae6eae701d694e3f237c99c9f2d439218c04e9f4af2458cb803f1e55e6621644,30217868fdf504d5c62b100461ba1849a6e871157dc10705b20c2a2eba2f66e0,30217868fdf504d5c62b100461ba1849a6e871157dc10705b20c2a2eba2f66e0,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,874.9640197753906,874.9640197753906,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,LOW32,32,297b0adc9e9546e3555cc345830865b83701149a906386cff404d9c5d6b7a3cb,297b0adc9e9546e3555cc345830865b83701149a906386cff404d9c5d6b7a3cb,746e26e1293b8c2af3a73f95daa1e88333ee5d736d9a7b736a5944a80fd39d45,746e26e1293b8c2af3a73f95daa1e88333ee5d736d9a7b736a5944a80fd39d45,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,875.9639282226562,875.9639282226562,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,N16,16,9941755dd5c7fcc870908c351fecb058e99b93f7c46842b9ebf09cea52729258,9941755dd5c7fcc870908c351fecb058e99b93f7c46842b9ebf09cea52729258,e63286bd44f3736fcaa3bd566bc3a4b4f876cb0343ff51f547ab2044b895dc49,e63286bd44f3736fcaa3bd566bc3a4b4f876cb0343ff51f547ab2044b895dc49,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,874.9330749511719,874.9330749511719,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,N32,32,54c68d21143155e478cc323644b8301ab23f6737c9e1e04de038504374c4cb7e,54c68d21143155e478cc323644b8301ab23f6737c9e1e04de038504374c4cb7e,69c0955da63fe4c17a3217325b1f1d03e5f9520701a8a2dcc7da4e2933e932a2,69c0955da63fe4c17a3217325b1f1d03e5f9520701a8a2dcc7da4e2933e932a2,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,875.0845031738281,875.0845031738281,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,N64,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,141535eb859fd587157031dbbfe7088697cde6b4f914cf2ac86cf3a1ca2bdf86,141535eb859fd587157031dbbfe7088697cde6b4f914cf2ac86cf3a1ca2bdf86,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,875.3183288574219,875.3183288574219,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam0,N8,8,b1e82838fe253202af4ffcda714481c33d3c7a93d83c315e597aff5019ae3ce2,b1e82838fe253202af4ffcda714481c33d3c7a93d83c315e597aff5019ae3ce2,be3eb8bc6be941e8ffd3e4e7d580b0fa0dd4376abbb1e298252eeb049d0685c8,be3eb8bc6be941e8ffd3e4e7d580b0fa0dd4376abbb1e298252eeb049d0685c8,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,16ef153e0bf8c473c10c777dcf901746743fcea808eab601de7fa585a3daefa1,875.1978454589844,875.1978454589844,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,ALL_COMMON,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,23fd260b6c225f72508c7bc2db54abf675d08d2cea4e89b7abe145a3dd6434a5,23fd260b6c225f72508c7bc2db54abf675d08d2cea4e89b7abe145a3dd6434a5,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,809.2392578125,809.2392578125,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,DIVERSE16,16,02c398d05d287cfb67bbfcacf7df1e17192881cec20231a27b760f9571288b2d,02c398d05d287cfb67bbfcacf7df1e17192881cec20231a27b760f9571288b2d,671a542d0591155b979af5b5ecf75cd22041ed81df88f196817667fb2e020a4a,671a542d0591155b979af5b5ecf75cd22041ed81df88f196817667fb2e020a4a,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,810.6235961914062,810.6235961914062,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,DIVERSE32,32,62b46a38d42a39c62ba251912116448d8bb6aa82b7330852d2ec2b17c0db5bc8,62b46a38d42a39c62ba251912116448d8bb6aa82b7330852d2ec2b17c0db5bc8,1a5c3da01995bd5a265854eae4383985cc496124853ba0893ad46dc808b375b1,1a5c3da01995bd5a265854eae4383985cc496124853ba0893ad46dc808b375b1,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,810.8229370117188,810.8229370117188,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,LOW16,16,5a4472fcd639dd3c8020d4d898e2bce8427d2d7c3b994aca8899c309de2ba622,5a4472fcd639dd3c8020d4d898e2bce8427d2d7c3b994aca8899c309de2ba622,7e1076e9f7c8333eba30cc4da0202cf3e288ee08dddcfbe3c229571acf3f2006,7e1076e9f7c8333eba30cc4da0202cf3e288ee08dddcfbe3c229571acf3f2006,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,805.7185668945312,805.7185668945312,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,LOW32,32,49e4b59a5c8368a67db31ebafb56a5d365e06f0c15bd98b1758eea9d167e94dd,49e4b59a5c8368a67db31ebafb56a5d365e06f0c15bd98b1758eea9d167e94dd,6fd286cc421db9db740488ecf5f1f54a43032e4870f3917bcee3144d703343a7,6fd286cc421db9db740488ecf5f1f54a43032e4870f3917bcee3144d703343a7,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,809.2392578125,809.2392578125,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,N16,16,9941755dd5c7fcc870908c351fecb058e99b93f7c46842b9ebf09cea52729258,9941755dd5c7fcc870908c351fecb058e99b93f7c46842b9ebf09cea52729258,b9855b44ccf8623e72a6fa0e68a4f259a9a6a99b809d7f3ca1fb7e388f54c0d9,b9855b44ccf8623e72a6fa0e68a4f259a9a6a99b809d7f3ca1fb7e388f54c0d9,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,807.0832824707031,807.0832824707031,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,N32,32,54c68d21143155e478cc323644b8301ab23f6737c9e1e04de038504374c4cb7e,54c68d21143155e478cc323644b8301ab23f6737c9e1e04de038504374c4cb7e,f2ec985ea91b6d8439f500bf7d0d2cce03b4b7120f824ca596c6fbd1800eb601,f2ec985ea91b6d8439f500bf7d0d2cce03b4b7120f824ca596c6fbd1800eb601,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,809.0399169921875,809.0399169921875,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,N64,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,23fd260b6c225f72508c7bc2db54abf675d08d2cea4e89b7abe145a3dd6434a5,23fd260b6c225f72508c7bc2db54abf675d08d2cea4e89b7abe145a3dd6434a5,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,809.2392578125,809.2392578125,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-007_cam1,N8,8,b1e82838fe253202af4ffcda714481c33d3c7a93d83c315e597aff5019ae3ce2,b1e82838fe253202af4ffcda714481c33d3c7a93d83c315e597aff5019ae3ce2,ce38fcc9e9175b0ad1dbc1723961b3cde30d576d2f2e76e2afd917afb0a2fe6f,ce38fcc9e9175b0ad1dbc1723961b3cde30d576d2f2e76e2afd917afb0a2fe6f,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,a1f74ecbd1ae738493cceb7cf6cff9f0078384cb26e4a0f62704eb7c3ce48843,807.0832824707031,807.0832824707031,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-012_cam1,ALL_COMMON,64,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,00d765cc938f5d4d172d4999378aa914cb082bef91c2324f0d11c7df1d6176cd,f6c880af38ff8863a025bcb821bf0e5b62afafa107b57dc7c5c2595df60d016b,f6c880af38ff8863a025bcb821bf0e5b62afafa107b57dc7c5c2595df60d016b,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,850.6044006347656,850.6044006347656,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-012_cam1,DIVERSE16,16,479d6c35717f9118995328cc1686d50d821f70329c835b1c0dcd087e9f986e5d,479d6c35717f9118995328cc1686d50d821f70329c835b1c0dcd087e9f986e5d,ccbc194dc6237fc64f0dbafb2633fba59a306ed992a01937e096979851e51f31,ccbc194dc6237fc64f0dbafb2633fba59a306ed992a01937e096979851e51f31,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,851.8297729492188,851.8297729492188,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-012_cam1,DIVERSE32,32,01357d2322648c7b1632035c3d4a28c28206f662e6245f3582998de4fe041c7f,01357d2322648c7b1632035c3d4a28c28206f662e6245f3582998de4fe041c7f,7eb8e8142baa250cd945aa3ea65145ca01851fe4908f3d38fe8e45999cb55fdf,7eb8e8142baa250cd945aa3ea65145ca01851fe4908f3d38fe8e45999cb55fdf,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,851.0002746582031,851.0002746582031,1,1,1,1,1,1
p52-instrument-0034,brics-odroid-012_cam1,LOW16,16,299680ec7cd0e9bddb13aba0f7dc1f3f154a467a687cf342aae8548881a3dfbb,299680ec7cd0e9bddb13aba0f7dc1f3f154a467a687cf342aae8548881a3dfbb,c195d3748e19b01450227fe6fc131c79b6de5749a66980db5a91bec3356fece3,c195d3748e19b01450227fe6fc131c79b6de5749a66980db5a91bec3356fece3,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,6fef55a5336b57c2e72e82cc54a74786ba2fcc960395622bebd077733ec2ac92,851.2333679199219,851.2333679199219,1,1,1,1,1,1
