case_id,sequence,camera,frame,hand_side,existing_qc_label,existing_case_label,stratum,rgb_source,2d_source,reference_3d_source,loco_status,loco_ok,loco_n_inlier_cameras,loco_reproj_to_this_camera_px,audit_image,panel_exists,RGB_MATCH,2D_ON_CORRECT_HAND,HAND_SIDE_CORRECT,MAJOR_2D_FAILURE,MAJOR_OCCLUSION,LOCO_3D_REPROJECTION_PLAUSIBLE,NOT_REVIEWABLE,NOTES,reviewer,review_method
C160,p41-plant-0004,brics-odroid-014_cam1,16,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_SINGLE_HAND|q2_mid|t_early,p41-plant-0004 / brics-odroid-014_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,15,11.586,manual_qc/panels/C160.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C161,p41-plant-0004,brics-odroid-023_cam0,120,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_SINGLE_HAND|q2_mid|t_late,p41-plant-0004 / brics-odroid-023_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,13.038,manual_qc/panels/C161.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C162,p41-plant-0004,brics-odroid-022_cam0,85,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_SINGLE_HAND|q2_mid|t_mid,p41-plant-0004 / brics-odroid-022_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,15,6.861,manual_qc/panels/C162.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C163,p41-plant-0004,brics-odroid-012_cam0,0,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_STRICT|q1_low|t_early,p41-plant-0004 / brics-odroid-012_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,6.957,manual_qc/panels/C163.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C164,p41-plant-0004,brics-odroid-021_cam1,149,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_STRICT|q1_low|t_late,p41-plant-0004 / brics-odroid-021_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,12,4.364,manual_qc/panels/C164.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C165,p41-plant-0004,brics-odroid-022_cam1,106,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_STRICT|q1_low|t_mid,p41-plant-0004 / brics-odroid-022_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,10,4.649,manual_qc/panels/C165.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C166,p41-plant-0004,brics-odroid-021_cam0,16,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_STRICT|q2_mid|t_early,p41-plant-0004 / brics-odroid-021_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,12,5.215,manual_qc/panels/C166.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C167,p41-plant-0004,brics-odroid-024_cam1,130,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_STRICT|q2_mid|t_late,p41-plant-0004 / brics-odroid-024_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,12,9.909,manual_qc/panels/C167.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C168,p41-plant-0004,brics-odroid-001_cam1,77,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p41-plant-0004|right|PASS_STRICT|q2_mid|t_mid,p41-plant-0004 / brics-odroid-001_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,14,6.855,manual_qc/panels/C168.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C169,p44-dog-0004,brics-odroid-017_cam1,89,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_SINGLE_HAND|q1_low|t_early,p44-dog-0004 / brics-odroid-017_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,11,7.328,manual_qc/panels/C169.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C170,p44-dog-0004,brics-odroid-016_cam0,314,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_SINGLE_HAND|q1_low|t_late,p44-dog-0004 / brics-odroid-016_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,4.13,manual_qc/panels/C170.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C171,p44-dog-0004,brics-odroid-029_cam1,73,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_SINGLE_HAND|q2_mid|t_early,p44-dog-0004 / brics-odroid-029_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,9.965,manual_qc/panels/C171.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C172,p44-dog-0004,brics-odroid-014_cam1,309,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_SINGLE_HAND|q2_mid|t_late,p44-dog-0004 / brics-odroid-014_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,11,6.457,manual_qc/panels/C172.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C173,p44-dog-0004,brics-odroid-027_cam0,151,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_SINGLE_HAND|q2_mid|t_mid,p44-dog-0004 / brics-odroid-027_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,7.373,manual_qc/panels/C173.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C174,p44-dog-0004,brics-odroid-006_cam0,314,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_STRICT|q1_low|t_late,p44-dog-0004 / brics-odroid-006_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,5.265,manual_qc/panels/C174.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C175,p44-dog-0004,brics-odroid-024_cam0,99,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_STRICT|q2_mid|t_early,p44-dog-0004 / brics-odroid-024_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,12,5.15,manual_qc/panels/C175.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C176,p44-dog-0004,brics-odroid-025_cam1,324,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_STRICT|q2_mid|t_late,p44-dog-0004 / brics-odroid-025_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,17,3.312,manual_qc/panels/C176.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C177,p44-dog-0004,brics-odroid-017_cam1,162,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|left|PASS_STRICT|q2_mid|t_mid,p44-dog-0004 / brics-odroid-017_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,4.944,manual_qc/panels/C177.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C178,p44-dog-0004,brics-odroid-026_cam0,83,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_SINGLE_HAND|q1_low|t_early,p44-dog-0004 / brics-odroid-026_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,15,9.561,manual_qc/panels/C178.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C179,p44-dog-0004,brics-odroid-026_cam0,94,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_SINGLE_HAND|q2_mid|t_early,p44-dog-0004 / brics-odroid-026_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,8.529,manual_qc/panels/C179.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C180,p44-dog-0004,brics-odroid-009_cam1,256,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_SINGLE_HAND|q2_mid|t_late,p44-dog-0004 / brics-odroid-009_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,10,3.196,manual_qc/panels/C180.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C181,p44-dog-0004,brics-odroid-007_cam1,188,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_SINGLE_HAND|q2_mid|t_mid,p44-dog-0004 / brics-odroid-007_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,5.402,manual_qc/panels/C181.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C182,p44-dog-0004,brics-odroid-017_cam0,5,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_STRICT|q1_low|t_early,p44-dog-0004 / brics-odroid-017_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,14,12.862,manual_qc/panels/C182.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C183,p44-dog-0004,brics-odroid-025_cam0,225,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_STRICT|q1_low|t_late,p44-dog-0004 / brics-odroid-025_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,13,12.119,manual_qc/panels/C183.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C184,p44-dog-0004,brics-odroid-012_cam0,130,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_STRICT|q1_low|t_mid,p44-dog-0004 / brics-odroid-012_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,15,3.508,manual_qc/panels/C184.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C185,p44-dog-0004,brics-odroid-025_cam1,47,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_STRICT|q2_mid|t_early,p44-dog-0004 / brics-odroid-025_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,16,8.913,manual_qc/panels/C185.png,1,1,1,unverifiable_single_view,0,1,1,0,full-resolution check: hand occluded behind the toy head; overlay geometrically consistent,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C186,p44-dog-0004,brics-odroid-024_cam1,209,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p44-dog-0004|right|PASS_STRICT|q2_mid|t_mid,p44-dog-0004 / brics-odroid-024_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,11,5.941,manual_qc/panels/C186.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C187,p52-instrument-0034,brics-odroid-027_cam0,12,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|left|PASS_SINGLE_HAND|q2_mid|t_early,p52-instrument-0034 / brics-odroid-027_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,20,8.511,manual_qc/panels/C187.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C188,p52-instrument-0034,brics-odroid-030_cam0,88,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|left|PASS_SINGLE_HAND|q2_mid|t_late,p52-instrument-0034 / brics-odroid-030_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,21,10.253,manual_qc/panels/C188.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C189,p52-instrument-0034,brics-odroid-012_cam1,20,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|left|PASS_STRICT|q2_mid|t_early,p52-instrument-0034 / brics-odroid-012_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,19,3.912,manual_qc/panels/C189.png,1,1,1,unverifiable_single_view,0,1,1,0,hand substantially occluded by the manipulated object,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C190,p52-instrument-0034,brics-odroid-015_cam1,94,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|left|PASS_STRICT|q2_mid|t_late,p52-instrument-0034 / brics-odroid-015_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,19,3.967,manual_qc/panels/C190.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C191,p52-instrument-0034,brics-odroid-023_cam0,85,left,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|left|PASS_STRICT|q2_mid|t_mid,p52-instrument-0034 / brics-odroid-023_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,18,11.333,manual_qc/panels/C191.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C192,p52-instrument-0034,brics-odroid-016_cam0,23,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_SINGLE_HAND|q1_low|t_early,p52-instrument-0034 / brics-odroid-016_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,19,3.516,manual_qc/panels/C192.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C193,p52-instrument-0034,brics-odroid-016_cam0,52,right,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_SINGLE_HAND|q2_mid|t_mid,p52-instrument-0034 / brics-odroid-016_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,19,2.209,manual_qc/panels/C193.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C194,p52-instrument-0034,brics-odroid-024_cam0,25,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_STRICT|q1_low|t_early,p52-instrument-0034 / brics-odroid-024_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,20,6.02,manual_qc/panels/C194.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C195,p52-instrument-0034,brics-odroid-007_cam0,113,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_STRICT|q1_low|t_late,p52-instrument-0034 / brics-odroid-007_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,17,4.359,manual_qc/panels/C195.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C196,p52-instrument-0034,brics-odroid-015_cam1,64,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_STRICT|q1_low|t_mid,p52-instrument-0034 / brics-odroid-015_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,20,3.978,manual_qc/panels/C196.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C197,p52-instrument-0034,brics-odroid-025_cam1,20,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_STRICT|q2_mid|t_early,p52-instrument-0034 / brics-odroid-025_cam1 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,20,4.543,manual_qc/panels/C197.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C198,p52-instrument-0034,brics-odroid-002_cam0,73,right,PASS_STRICT,MULTIVIEW_CONFIRMED_GOOD,p52-instrument-0034|right|PASS_STRICT|q2_mid|t_mid,p52-instrument-0034 / brics-odroid-002_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,20,9.339,manual_qc/panels/C198.png,1,1,1,unverifiable_single_view,0,1,1,0,hand substantially occluded by the manipulated object,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
C199,p36-tea-0010,brics-odroid-028_cam0,22,left,PASS_SINGLE_HAND,MULTIVIEW_CONFIRMED_GOOD,p36-tea-0010|left|PASS_SINGLE_HAND|q1_low|t_early,p36-tea-0010 / brics-odroid-028_cam0 video,dataset-provided 2D observation,OTHER_CAMERA_ONLY_REFERENCE_3D (this camera excluded),ok,1,17,13.608,manual_qc/panels/C199.png,1,1,1,1,0,0,1,0,,claude_opus_5_visual_review,"contact sheet at 640x400 per cell, plus full-resolution panel where ambiguous"
